网课专线,#genre#
一年级上英语006-第一课时 This is myface.,https://d006.eduyun.cn/videoworks/mda-kish71j62vwpn2ut/ykt_tbkt_hls_1080_7/video/一年级英语（人教版）《Unit2 Face》（第一课时）.m3u8
一年级上英语007-第二课时 This is my face.,https://d006.eduyun.cn/videoworks/mda-kishsciuitnkk167/ykt_tbkt_hls_1080_7/video/一年级英语（人教版）《Unit2 Face》（第二课时）.m3u8
一年级上英语008-第三课时 We are different.,https://d006.eduyun.cn/videoworks/mda-kitfm1ngcycphf5s/ykt_tbkt_hls_1080_7/video/一年级英语（人教版）《Unit2 Face》（第三课时）.m3u8
一年级上英语009-第四课时 Fun five senses.,https://d006.eduyun.cn/videoworks/mda-kiyd32q9q620tvps/ykt_tbkt_hls_1080_7/video/一年级【英语（人教版）】Unit2 Face（第四课时）.m3u8
一年级上英语010-第五课时 Happy facepainting.,https://d006.eduyun.cn/videoworks/mda-kiydwwxrz1yk5bde/ykt_tbkt_hls_1080_7/video/一年级【英语（人教版）】Unit2 Face（第五课时）.m3u8
一年级上英语011-第一课时 Animals I Know,https://d006.eduyun.cn/videoworks/mda-ki0cr3wvmry985q7/ykt_tbkt_hls_1080_7/video/一年级【英语（人教版）】Unit3 Animals（第一课时）.m3u8
一年级上英语012-第二课时 Animals Quiz,https://d006.eduyun.cn/videoworks/mda-ki2hjrejs2bynhcs/ykt_tbkt_hls_1080_7/video/一年级【英语（人教版）】Unit3 Animals（第二课时）.m3u8
一年级上英语013-第三课时 Who Eats Who,https://d006.eduyun.cn/videoworks/mda-ki5aaps1d9zt1dhe/ykt_tbkt_hls_1080_7/video/一年级【英语（人教版）】Unit3 Animals(第三课时）.m3u8
一年级上英语014-第四课时 Animals I Like,https://d006.eduyun.cn/videoworks/mda-ki5ar8mhydprtrur/ykt_tbkt_hls_1080_7/video/一年级【英语（人教版）】Unit3 Animals(第四课时）.m3u8
一年级上英语015-第五课时 Animals Inthe Sky,https://d006.eduyun.cn/videoworks/mda-kjqgeezwq0vdwwx8/ykt_tbkt_hls_1080_7/video/一年级【英语（人教版）】Unit3 Animals(第五课时).m3u8
一年级上英语016-Fun at Animal School,https://d006.eduyun.cn/videoworks/mda-kjqgnpwd74xw1rzz/ykt_tbkt_hls_1080_7/video/一年级【英语（人教版）】Revision1.m3u8
一年级上英语017-第一课时 Know the   Numbers,https://d006.eduyun.cn/videoworks/mda-kjxjxzb1s8mnvmtm/ykt_tbkt_hls_1080_7/video/一年级【英语（人教版）】Unit4Numbers（第一课时）.m3u8
一年级上英语018-第二课时 Fun to Count,https://d006.eduyun.cn/videoworks/mda-kjydjzsd9mkwknfj/ykt_tbkt_hls_1080_7/video/一年级【英语（人教版）】Uint4Numbers（第二课时）.m3u8
一年级上英语019-第三课时 Happy Sharing,https://d006.eduyun.cn/videoworks/mda-kj4g97hz3ww40eie/ykt_tbkt_hls_1080_7/video/一年级【英语（人教版）】Unit4Numbers(第三课时).m3u8
一年级上英语020-第四课时 Numbers in Life,https://d006.eduyun.cn/videoworks/mda-kj4g3pn2d49dikft/ykt_tbkt_hls_1080_7/video/一年级【英语（人教版）】Unit4Numbers(第四课时).m3u8
一年级上英语021-第五课时 Count and Tally,https://d006.eduyun.cn/videoworks/mda-kkeh221fpzx2eiq1/ykt_tbkt_hls_1080_7/video/一年级【英语（人教版）】Unit4Numbers(第五课时).m3u8
一年级上英语022-第一课时 Colours I Know,https://d006.eduyun.cn/videoworks/mda-kkegtxhtp6gbzcgc/ykt_tbkt_hls_1080_7/video/一年级【英语（人教版）】Unit5Colours(第一课时）.m3u8
一年级上英语023-第二课时 Colours I See,https://d006.eduyun.cn/videoworks/mda-kkkbq447c4wgyet5/ykt_tbkt_hls_1080_7/video/一年级【英语（人教版）】Unit5Colours（第二课时）.m3u8
一年级上英语024-第三课时 I Like Different Colours,https://d006.eduyun.cn/videoworks/mda-kkjih4nuhtjwf7x1/ykt_tbkt_hls_1080_7/video/一年级【英语（人教版）】Unit5Colours（第三课时）.m3u8
一年级上英语025-第四课时 What Colouris Love?,https://d006.eduyun.cn/videoworks/mda-kkvcfpz2hg3z50ep/ykt_tbkt_hls_1080_7/video/一年级【英语（人教版）】Unit5Colours（第四课时）.m3u8
一年级上英语026-第五课时 I am a Little Artist,https://d006.eduyun.cn/videoworks/mda-kktdgbsw7cawqgb2/ykt_tbkt_hls_1080_7/video/一年级【英语（人教版）】Unit5Colours(第五课时).m3u8
一年级上英语027-第一课时 Fruits I Know,https://d006.eduyun.cn/videoworks/mda-kk0h47i9zam1asx0/ykt_tbkt_hls_1080_7/video/一年级【英语（人教版）】Unit6Fruit（第一课时）.m3u8
一年级上英语028-第二课时 Fruits I Like,https://d006.eduyun.cn/videoworks/mda-kk2h1529qn54fni3/ykt_tbkt_hls_1080_7/video/一年级【英语（人教版）】Unit6Fruit（第二课时）.m3u8
一年级上英语029-第三课时 Let's Share,https://d006.eduyun.cn/videoworks/mda-kmdgwxfje51ixuxu/ykt_tbkt_hls_1080_7/video/一年级【英语（人教版）】Unit6Fruit（第三课时）.m3u8
一年级上英语030-第四课时 I Can Make aFruit Salad,https://d006.eduyun.cn/videoworks/mda-kmdgds5cp54by3e4/ykt_tbkt_hls_1080_7/video/一年级【英语（人教版）】Unit6Fruit（第四课时）.m3u8
一年级上英语031-第五课时 Fruit Surprise,https://d006.eduyun.cn/videoworks/mda-kmjnn8y0cahf4tuv/ykt_tbkt_hls_1080_7/video/一年级【英语（人教版）】Unit6Fruit(第五课时）.m3u8
一年级上英语032-Eatinga Rainbow Everyday,https://d006.eduyun.cn/videoworks/mda-kmjh0v7yc6mchjm2/ykt_tbkt_hls_1080_7/video/一年级【英语（人教版）】Revision2.m3u8
----语文,#genre#
一年级上语文001-我是中国人,https://d006.eduyun.cn/videoworks/mda-kicmfrq5n99rtayc/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】我是中国人.m3u8
一年级上语文002-我是小学生,https://d006.eduyun.cn/videoworks/mda-kicmk1fnjqd5iz6a/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】我是小学生.m3u8
一年级上语文003-我爱学语文,https://d006.eduyun.cn/videoworks/mda-kicmq2qej2ws2yvm/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】我爱学语文.m3u8
一年级上语文004-天地人,https://d006.eduyun.cn/videoworks/mda-kicmnwdepvk38sqq/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】天地人.m3u8
一年级上语文005-金木水火土,https://d006.eduyun.cn/videoworks/mda-kicmyg9yk3ughfpi/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】金木水火土.m3u8
一年级上语文006-口耳目,https://d006.eduyun.cn/videoworks/mda-kidbhxkmauruzbu1/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】口耳目.m3u8
一年级上语文007-日月水火,https://d006.eduyun.cn/videoworks/mda-kidb3qxhfd1c8rwt/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】日月水火.m3u8
一年级上语文008-对韵歌,https://d006.eduyun.cn/videoworks/mda-kidbd9vc5dvz98j7/ykt_tbkt_hls_1080_7/video/一年级语文（统编版）《对韵歌》.m3u8
一年级上语文009-口语交际：我说你做,https://d006.eduyun.cn/videoworks/mda-kidbnv00zyg5f338/ykt_tbkt_hls_1080_7/video/一年级语文（统编版）口语交际《我说你做》.m3u8
一年级上语文010-语文园地一,https://d006.eduyun.cn/videoworks/mda-kiggyfn8mgzf44jc/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】语文园地一.m3u8
一年级上语文011-快乐读书吧,https://d006.eduyun.cn/videoworks/mda-kigguqzuvu5mua4k/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】快乐读书吧.m3u8
一年级上语文012-第一单元复习拓展课,https://d006.eduyun.cn/videoworks/mda-kiiqjwucicr73kv5/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】第一单元复习拓展课.m3u8
一年级上语文013-a o e（第一课时）,https://d006.eduyun.cn/videoworks/mda-kiiqx78h050gjpju/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】aoe（第一课时）.m3u8
一年级上语文014-a o e（第二课时）,https://d006.eduyun.cn/videoworks/mda-kiiqyxg0mjjex9m4/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】ɑoe（第二课时）.m3u8
一年级上语文015-i u ü y w（第一课时）,https://d006.eduyun.cn/videoworks/mda-kiiqr20is4p6wmw9/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】iuüyw（第一课时）.m3u8
一年级上语文016-i u ü y w（第二课时）,https://d006.eduyun.cn/videoworks/mda-kipdip7hd0r259ps/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】iuüyw（第二课时）.m3u8
一年级上语文017-b p m f（第一课时）,https://d006.eduyun.cn/videoworks/mda-kipdis5n6u5edz8g/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】bpmf（第一课时）.m3u8
一年级上语文018-b p m f（第二课时）,https://d006.eduyun.cn/videoworks/mda-kish15y9mj8c9yn0/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】bpmf（第二课时）.m3u8
一年级上语文019-d t n l（第一课时）,https://d006.eduyun.cn/videoworks/mda-kishpyspp77iukp7/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】dtnl（第一课时）.m3u8
一年级上语文020-d t n l（第二课时）,https://d006.eduyun.cn/videoworks/mda-kitfhpajnpb5xk91/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】dtnl（第二课时）.m3u8
一年级上语文021-g k h（第一课时）,https://d006.eduyun.cn/videoworks/mda-kitfbh6w46rcytxj/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】gkh（第一课时）.m3u8
一年级上语文022-g k h（第二课时）,https://d006.eduyun.cn/videoworks/mda-kitfw0jqtmkkb5qf/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】gkh（第二课时）.m3u8
一年级上语文023-j q x（第一课时）,https://d006.eduyun.cn/videoworks/mda-kiyd23z0ccczy6me/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】jqx（第一课时）.m3u8
一年级上语文024-j q x（第二课时）,https://d006.eduyun.cn/videoworks/mda-kiydixtzymdvj6mt/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】jqx（第二课时）.m3u8
一年级上语文025-z c s（第一课时）,https://d006.eduyun.cn/videoworks/mda-kiyd50r3kb0708mn/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】zcs（第一课时）.m3u8
一年级上语文026-z c s（第二课时）,https://d006.eduyun.cn/videoworks/mda-kizihu3gk0q56dsn/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】zcs（第二课时）.m3u8
一年级上语文027-zh ch sh r（第一课时）,https://d006.eduyun.cn/videoworks/mda-kizin6ybgz9gdeir/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】zhchshr（第一课时）.m3u8
一年级上语文028-zh ch sh r（第二课时）,https://d006.eduyun.cn/videoworks/mda-ki0c9v369s3rxkjx/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】zhchshr（第二课时）.m3u8
一年级上语文029-语文园地二,https://d006.eduyun.cn/videoworks/mda-ki0c6r8u0vpdcrb9/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】语文园地二.m3u8
一年级上语文030-拼音复习课（一）,https://d006.eduyun.cn/videoworks/mda-ki2h9vnb4e463vax/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】拼音复习课（一）.m3u8
一年级上语文031-ai ei ui（第一课时）,https://d006.eduyun.cn/videoworks/mda-ki2hvdxm0fwxc56k/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】ɑieiui（第一课时）.m3u8
一年级上语文032-ai ei ui（第二课时）,https://d006.eduyun.cn/videoworks/mda-ki2hqudgw21mx6zt/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】ɑieiui（第二课时）.m3u8
一年级上语文033-ao ou iu（第一课时）,https://d006.eduyun.cn/videoworks/mda-ki2hnzae6nabzx0j/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】ɑoouiu（第一课时）.m3u8
一年级上语文034-ao ou iu（第二课时）,https://d006.eduyun.cn/videoworks/mda-ki4mgghh7767kxvr/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】aoouiu（第二课时）.m3u8
一年级上语文035-ie üe er （第一课时）,https://d006.eduyun.cn/videoworks/mda-ki4m18348u2f2yav/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】ieüeer（第一课时）.m3u8
一年级上语文036-ie üe er（第二课时）,https://d006.eduyun.cn/videoworks/mda-ki4md9uasmuv22aa/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】ieüeer（第二课时）.m3u8
一年级上语文037-an en in un ün（第一课时）,https://d006.eduyun.cn/videoworks/mda-kjigxgzb2zig53ac/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】ɑneninunün（第一课时）.m3u8
一年级上语文038-an en in un ün（第二课时）,https://d006.eduyun.cn/videoworks/mda-kjigqj2nh521i54t/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】ɑneninunün（第二课时）.m3u8
一年级上语文039-ang eng ing ong（第一课时）,https://d006.eduyun.cn/videoworks/mda-kjigejyp6wr783i8/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】angengingong（第一课时）.m3u8
一年级上语文040-ang eng ing ong（第二课时）,https://d006.eduyun.cn/videoworks/mda-kjnggnkd24mgdgg6/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】angengingong（第二课时）.m3u8
一年级上语文041-语文园地三,https://d006.eduyun.cn/videoworks/mda-kjng2vws9e4zpfcs/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】语文园地三.m3u8
一年级上语文042-拼音复习课（二）,https://d006.eduyun.cn/videoworks/mda-kjng15mn8qg8b3xn/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】拼音复习课（二）.m3u8
一年级上语文043-秋天（第一课时）,https://d006.eduyun.cn/videoworks/mda-kjxj6pr01rfmyur8/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】秋天（第一课时）.m3u8
一年级上语文044-秋天（第二课时）,https://d006.eduyun.cn/videoworks/mda-kjxjgn2qmy00ymfs/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】秋天（第二课时）.m3u8
一年级上语文045-小小的船（第一课时）,https://d006.eduyun.cn/videoworks/mda-kjrd97v1h7yrr6hu/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】小小的船（第一课时）.m3u8
一年级上语文046-小小的船（第二课时）,https://d006.eduyun.cn/videoworks/mda-kjvhqjeqbq4ic5cu/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】小小的船（第二课时）.m3u8
一年级上语文047-江南（第一课时）,https://d006.eduyun.cn/videoworks/mda-kjvhniky6hrij82j/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】江南（第一课时）.m3u8
一年级上语文048-江南（第二课时）,https://d006.eduyun.cn/videoworks/mda-kjxjqzvqbpg6skgy/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】江南（第二课时）.m3u8
一年级上语文049-四季（第一课时）,https://d006.eduyun.cn/videoworks/mda-kjygb8eu8s14k88j/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】四季（第一课时）.m3u8
一年级上语文050-四季（第二课时）,https://d006.eduyun.cn/videoworks/mda-kjygc2jct7fthuba/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】四季（第二课时）.m3u8
一年级上语文051-口语交际：我们做朋友,https://d006.eduyun.cn/videoworks/mda-kj2dfawmns3e3si0/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】口语交际：我们做朋友.m3u8
一年级上语文052-语文园地四,https://d006.eduyun.cn/videoworks/mda-kj2dvjdast4bk84a/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】语文园地四.m3u8
一年级上语文053-第四单元复习课,https://d006.eduyun.cn/videoworks/mda-kj2detmpukv2z5c7/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】第四单元复习课.m3u8
一年级上语文054-和大人一起读,https://d006.eduyun.cn/videoworks/mda-kj2d3jhdqpi84yrg/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】和大人一起读.m3u8
一年级上语文055-画,https://d006.eduyun.cn/videoworks/mda-kj4gk3qjpf3ui17e/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】画.m3u8
一年级上语文056-大小多少（第一课时）,https://d006.eduyun.cn/videoworks/mda-kj4gci2ek2q0a0v6/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】大小多少（第一课时）.m3u8
一年级上语文057-大小多少（第二课时）,https://d006.eduyun.cn/videoworks/mda-kj5b9x9u9s3ecv88/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】大小多少（第二课时）.m3u8
一年级上语文058-小书包（第一课时）,https://d006.eduyun.cn/videoworks/mda-kkcgeppuffkbawkd/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】小书包（第一课时）.m3u8
一年级上语文059-小书包（第二课时）,https://d006.eduyun.cn/videoworks/mda-kkcgkfm65i0jvcb6/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】小书包（第二课时）.m3u8
一年级上语文060-日月明（第一课时）,https://d006.eduyun.cn/videoworks/mda-kkcgwz43n2nzmkp5/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】日月明（第一课时）.m3u8
一年级上语文061-日月明（第二课时）,https://d006.eduyun.cn/videoworks/mda-kkegzq4zts2esn72/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】日月明（第二课时）.m3u8
一年级上语文062-升国旗（第一课时）,https://d006.eduyun.cn/videoworks/mda-kkfczk3gd4zjkbk9/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】升国旗（第一课时）.m3u8
一年级上语文063-升国旗（第二课时）,https://d006.eduyun.cn/videoworks/mda-kkfck2wk8hey48k2/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】升国旗（第二课时）.m3u8
一年级上语文064-语文园地五,https://d006.eduyun.cn/videoworks/mda-kkkbqr6u51f99tie/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】语文园地五.m3u8
一年级上语文065-第五单元复习拓展课,https://d006.eduyun.cn/videoworks/mda-kkkbwzjp5ur7j4kr/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】第五单元复习拓展课.m3u8
一年级上语文066-影子（第一课时）,https://d006.eduyun.cn/videoworks/mda-kknbsu83sa7asa3p/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】影子（第一课时）.m3u8
一年级上语文067-影子（第二课时）,https://d006.eduyun.cn/videoworks/mda-kknb6q59y9u7hnbj/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】影子（第二课时）.m3u8
一年级上语文068-比尾巴（第一课时）,https://d006.eduyun.cn/videoworks/mda-kknbuey1hruy6gab/ykt_tbkt_hls_1080_7/video/一年级【语文（统编版）】比尾巴（第一课时）.m3u8
